SentID,Corpus,LU,Frame,ID,Author,Title,Date,Century,Domain,Genre,Region,Form,Wordcount_Source,Text,Target1Start,Target1End,Target2Start,Target2End,Target3Start,Target3End
4085,Frantext,seconfier,Reveal_secret,tristan.necessite,"Tristan, Flora, 1803-1844.",Nécessité de faire un bon accueil aux femmes étrangères,1835,19th,,traite ou essai,,,9176,"Où pourront - elles rencontrer un être capable de les comprendre , auquel elles puissent se confier entièrement , et trouver un peu de calme en laissant un libre essor à leur douleur?",89,98,,,,
4086,Frantext,seconfier,Reveal_secret,gautier.paradis2,"Gautier, Judith, 1845-1917.",La conquête du paradis (tome 2),1890,19th,,roman,,,60824,"Alors il pensa à Dupleix qui s’ était confié à lui , ignorant quelle démence possédait son coeur et conduisait sa vie ; sa mort allait trahir la noble espérance de son ami!",29,43,,,,
4087,Frantext,seconfier,Reveal_secret,Jour2,"Goncourt, Edmond de, 1822-1896: Goncourt, Jules de, 1830-1870.","Journal. T. 2, 1864-1878",1878,19th,,memoires,,prose,428542,Cette brièveté est désobligeante pour une jeune femme qui se confie à ce point et fait ce pénible sacrifice .,58,66,,,,
4088,Frantext,seconfier,Reveal_secret,Pinto,"Lemercier, Népomucène-Louis, 1771-1840.","Pinto: ou, la journée d'une conspiration: comédie historique en cinq actes et en prose",1800,19th,,theatre,,prose,24791,"C’ est à un brave et loyal espagnol que je me confie , incapable , je pense , de trahir mon secret .",43,51,,,,
4089,Frantext,seconfier,Reveal_secret,Roca2,"Ponson du Terrail, 1829-1871.",Le club des valets de coeur,1859,19th,,roman,,prose,128938,"Je viens à toi , car je souffre mille tortures depuis huit jours , et n’ ose et ne veux me confier qu’ à toi ...",88,97,,,,
4090,Frantext,seconfier,Reveal_secret,Jour2,"Goncourt, Edmond de, 1822-1896: Goncourt, Jules de, 1830-1870.","Journal. T. 2, 1864-1878",1878,19th,,memoires,,prose,428542,"À mesure que la guerre sociale s’ aigrit , il y a péril à se confier ainsi à une nourrice . ",58,67,,,,
4091,Frantext,seconfier,Reveal_secret,tristan.union,"Tristan, Flora, 1803-1844.",Union ouvrière,1844,19th,,traite ou essai,,,49910,"Si par étourderie , entraînement , il a commis quelque faute grave , à qui pourra - t - il se confier?",91,100,,,,
4092,Frantext,seconfier,Reveal_secret,dumnr04,"Dumas, Alexandre (père), 1802-1870.",Aventures de John Davys,1840,19th,,"Narratif, Roman",,,161863,"Je lui dis sa foi en ma parole , et comment elle s’ était confiée tout entière à moi , lorsque j’ avais exigé qu’ elle me laissât venir chercher la bénédiction de mes parents .",49,64,,,,
4093,Frantext,seconfier,Reveal_secret,BbdA:BnCr,"Barbey D'Aurevilly, J. (Jules), 1808-1899.",Les Diaboliques: Le Bonheur dans le Crime,1874,19th,,roman,,,20222,Il faudra bien qu’ un de ces matins ils se confient à moi .,40,50,,,,
4094,Frantext,seconfier,Reveal_secret,DPasc,"Zola, Emile, 1840-1902.",Le docteur Pascal,1893,19th,,roman,,prose,122259,"La veille , Pascall’ avait rencontrée rue de la banne , et , impatient de consommer le sacrifice , ne trouvant pas en lui la force de la rupture , il s’ était confié à elle , malgré ses répugnances , en la priant de venir le lendemain .",150,164,,,,
4095,Frantext,seconfier,Reveal_secret,RomEn,"Loti, Pierre, 1850-1923.",Le roman d'un enfant,1890,19th,,memoires,,prose,53283,"C’ était à mon frère que je voulais me confier d’ abord , pensant qu’ il commencerait , lui aussi , par s’ opposer à mon projet de toutes ses forces , mais qu’ il finirait par prendre mon parti et m’ aiderait à gagner ma cause .",36,45,,,,
4096,Frantext,seconfier,Reveal_secret,Reve,"Zola, Emile, 1840-1902.",Le rêve,1888,19th,,roman,,prose,71837,"Elle pleura longtemps , pleine d’ une confusion et d’ un bonheur inexprimables , reprise du regret de ne s’ être pas confiée à Hubertine .",105,111,117,123,,
4097,Frantext,seconfier,Reveal_secret,stael.delphine1,"Staël, Madame de (Anne-Louise-Germaine), 1766-1817.",Delphine (tome 1),1802,19th,,roman,,,160132,"Delphine , le coeur de Léonce est resté le même ; si le vôtre n’ a point été coupable , souvenez - vous du temps où vous vous confiiez à lui ; hélas! hélas! depuis ce temps , un lien funeste ... et ce serait la fausseté la plus insigne qui ... Ne craignez rien pour madame de Vernon , ni pour sa fille ; qu’ une bonté cruelle ne vous inspire pas encore de me sacrifier à des ménagements pour les autres!",121,133,,,,
4098,Frantext,seconfier,Reveal_secret,Jour1,"Dangeau, Philippe de Courcillon, marquis de, 1638-1720.",Journal T. 1 1684-1685-1686,1686,19th,,memoires,,prose,131667,"Une page n’ était pas coupée , je l’ ai déchirée du doigt ... j’ ai un ami , un cher ami ; un ami qui m’ écrit en voyage , un ami qui a pris mon thé tout l’ hiver et parfois mon vin , qui se confie tout à moi , me conte au long ses amours au bordel et au vif sa haine contre le pouvoir ; bref , un ami intime .",188,196,,,,
4099,Frantext,seconfier,Reveal_secret,Arvly:VgnFem,"Barbey D'Aurevilly, J. (Jules), 1808-1899.",Les Diaboliques: La Vengeance d'une Femme,1874,19th,,roman,,,15095,Je ne me confiai à personne .,6,15,,,,
4100,Frantext,seconfier,Reveal_secret,MicheletSorciere,"Michelet, Jules, 1798-1874.",La sorcière,1862,19th,,traite,,,102283,Lui - même se confiait à elle dans ses maladies .,11,21,,,,
4101,Frantext,seconfier,Reveal_secret,JarOr,"Barrès, Maurice, 1862-1923.",Un jardin sur l'Oronte,1922,20th,,roman,,prose,28440,"Pourquoi la plus intelligente des femmes du harem , la fameuse Oriante , à qui il s’ était confié , avait - elle manqué le rendez - vous?",82,96,,,,
4102,Frantext,seconfier,Reveal_secret,JCBui*,"Rolland, Romain, 1866-1944.",J.-Ch le buisson ardent,1911,20th,,roman,,prose,66272,"Un grand homme est plus enfant qu’ un autre ; plus qu’ un autre , il a besoin de se confier à une femme , de reposer son front sur la paume des mains douces , dans le creux de la robe tendue entre les genoux ...",81,90,,,,
4103,Frantext,seconfier,Reveal_secret,CoSol*,"Guérin, Charles, 1873-1907.",Le coeur solitaire,1904,20th,,poesie,,vers,18613,"Il s’ ouvre largement à l’ existence , il croit que la nature est belle et sainte et maternelle , et son esprit se baigne et se confie en elle . ",125,133,,,,
4104,Frantext,seconfier,Reveal_secret,Siegf*,"Giraudoux, Jean, 1882-1944.",Siegfried.,1928,20th,,theatre,,prose,23861,Confiez - vous à moi .,0,13,,,,
4105,Frantext,seconfier,Reveal_secret,Ondin*,"Giraudoux, Jean, 1882-1944.","Ondine: pièce en trois actes, d'après le conte de Frédéric de La Motte Fouqué.",1939,20th,,theatre,,prose,28661,"Cela m’ étonne de l’ alouette , seigneur ... l’ alouette doit aimer se confier .",68,77,,,,
4106,Frantext,seconfier,Reveal_secret,Ordre*,"Arland, Marcel, 1899-1986.",L'ordre,1929,20th,,roman,,prose,168529,"Il se retrouva pour un instant tel qu’ il était , deux ans auparavant , quand il se confiait à Renée , et cherchait en elle un soutien .",81,91,,,,
4107,Frantext,seconfier,Reveal_secret,Etran*,"Camus, Albert, 1913-1960.",L'étranger,1942,20th,,roman,,prose,34667,N’ est - ce pas que tu crois et que tu vas te confier à lui?,43,52,,,,
4108,Frantext,seconfier,Reveal_secret,RouTz*,"Leroux, Gaston, 1868-1927.",Rouletabille chez le tsar,1912,20th,,roman,,prose,103004,Je me suis confié à votre majesté! Je vous ai dit le secret de Natacha!,3,16,,,,
4109,Frantext,seconfier,Reveal_secret,SolSa*,"Bernanos, Georges, 1888-1948.",Sous le soleil de Satan,1926,20th,,roman,,prose,97216,"Il voudrait parler , se confier , contempler dans un regard , même inconnu , mais amical , compatissant , sa propre inquiétude , le doute qui déjà l’ assaille , l’ horrible rêve .",21,30,,,,
4110,Frantext,seconfier,Reveal_secret,EcFem*,"Molière, 1622-1673.",L'école des femmes: comédie,1663,20th,,theatre,,,17125,"Je me suis confiée à lui , ce que je n’ avais plus fait depuis longtemps , car depuis longtemps j’ ai beaucoup négligé mes devoirs religieux .",3,17,,,,
4111,Frantext,seconfier,Reveal_secret,HomAs*,"Farrère, Claude, 1876-1957.",L'homme qui assassina,1907,20th,,roman,,prose,57018,"J’ ai eu envie de me confier à vous sur - le - champ toute entière ; de vous dire : ""j’ ai peur , secourez - moi , sauvez - moi ; j’ ai peur , voyez le défaut de mon armure ; j’ ai peur , donnez - moi de votre courage et de votre force ..."" .",18,27,,,,
4112,Frantext,seconfier,Reveal_secret,JCAnt*,"Rolland, Romain, 1866-1944.",J.-Ch Antoinette,1908,20th,,roman,,prose,37629,"L’ affection inquiète , la fièvre avec laquelle elle s’ accrochait à lui , elle buvait ses paroles , elle l’ accablait de prévenances , - cet excès de tendresse et d’ attention trépidante lui enlevait aussitôt tout désir de se confier .",224,233,,,,
4113,Frantext,seconfier,Reveal_secret,Ordre*,"Arland, Marcel, 1899-1986.",L'ordre,1929,20th,,roman,,prose,168529,"Autrefois , vous vous confiez à moi ; vous ne vous en êtes jamais mal trouvée .",17,28,,,,
4114,Frantext,seconfier,Reveal_secret,Conan*,"Vercel, Roger, 1894-1957.",Capitaine Conan: roman,1934,20th,,roman,,prose,67961,"L’ aumônier , dont il servait tous les matins la messe , et qui était le seul à qui il pût se confier , le seul qui lui donnât le courage de durer , l’ aumônier , paludéen , est évacué .",91,100,,,,
4115,Frantext,seconfier,Reveal_secret,MaCol,"Bataille, Henry, 1872-1922.",Maman Colibri,1904,20th,,theatre,,prose,33343,"Si je me confie à toi , petit , c’ est que j’ ai besoin d’ un confident .",6,14,,,,
4116,Frantext,seconfier,Reveal_secret,Dingl*,"Tharaud, Jérôme, 1874-1953.","Dingley, l'illustre écrivain: roman",1906,20th,,roman,,prose,25437,"Dans une vie qui tenait à la fois de la veille et du rêve , entre les planches de sa prison roulante , Dingley , pendant trente heures , s’ épuisa en méditations stériles , en invocations à toutes les puissances auxquelles , dans la détresse , les hommes se confient , et qui se résumaient dans cette interrogation muette : ""quel dieu , quel médecin , quel hasard sauvera mon fils? """,255,265,,,,
4117,Frantext,seconfier,Reveal_secret,MaCol,"Bataille, Henry, 1872-1922.",Maman Colibri,1904,20th,,theatre,,prose,33343,"Mais c’ est agaçant , à la fin , cette conception que tu te fais de moi ... je suis un homme! Un homme à qui l’ on peut se confier sans peur!",120,129,,,,
4118,Frantext,seconfier,Reveal_secret,Matte*,"Peyré, Joseph, 1892-1968.",Matterhorn: roman,1939,20th,,roman,,prose,62868,"Si forte qu’ eût été pour elle quelquefois la tentation de se confier à Jos - Mari et de se faire plaindre , Kate se félicitait de s’ être toujours gardée de le mettre au courant de sa vie et de son malheur .",59,68,,,,
4119,Frantext,seconfier,Reveal_secret,SimPa*,"Giraudoux, Jean, 1882-1944.",Simon le pathétique,1926,20th,,roman,,prose,48439,Je me confie à vous .,3,11,,,,
4120,Frantext,seconfier,Reveal_secret,Impos*,"Bernanos, Georges, 1888-1948.",L'imposture,1927,20th,,roman,,prose,86810,"Je suis bien puni , Guérou , de m’ être confié à autrui ... j’ avais horreur de la réclame , des querelles , du public .",32,45,,,,
4121,Frantext,trahirunsecret,Reveal_secret,Stili*,"Corneille, Thomas, 1625-1709.",Stilicon,1660,17th,,theatre (verse),,vers,19390,"Il croit donc que ses lâches complices sans trahir son secret braveront les supplices , que rien par leur rapport ne doit estre éclaircy? ",44,50,55,61,,
4122,Frantext,trahirunsecret,Reveal_secret,Suren,"Corneille, Pierre, 1606-1684.",Suréna,1675,17th,,theatre,,,16740,"L’ amour dans sa prudence est toujours indiscret ; à force de se taire il trahit son secret : le soin de le cacher découvre ce qu’ il cache , et son silence dit tout ce qu’ il craint qu’ on sache .",74,79,85,90,,
4123,Frantext,trahirunsecret,Reveal_secret,Cinna,"Corneille, Pierre, 1606-1684.",Cinna,1643,17th,,theatre,,,16194,"Rien n’ est pour vous à craindre : aucun de nos amis ne sait ni vos desseins , ni ce qui m’ est promis ; et leur parlant tantôt des misères romaines , je leur ai tu la mort qui fait naître nos haines , de peur que mon ardeur touchant vos intérêts d’ un si parfait amour ne trahît les secrets : il n’ est su que d’ Évandre et de votre Fulvie .",273,278,284,290,,
4124,Frantext,trahirunsecret,Reveal_secret,Mithr,"Racine, Jean, 1639-1699.",Mithridate,1673,17th,,theatre,,,15222,Trop d’ amour a trahi nos secrets amoureux?,16,20,26,32,,
4125,Frantext,trahirunsecret,Reveal_secret,Rodgn,"Corneille, Pierre, 1606-1684.",Rodogune,1647,17th,,theatre,,,16982,"Garde - toi de nommer mon vainqueur : ma rougeur trahiroit les secrets de mon coeur , et je te voudrois mal de cette violence que ta dextérité feroit à mon silence ; ",49,57,63,69,,
4126,Frantext,trahirunsecret,Reveal_secret,IlCom,"Corneille, Pierre, 1606-1684.",L'Illusion comique,1639,17th,,theatre,,,15779,"Je veille , déloyal : ne crois plus m’ aveugler ; au milieu de la nuit je ne vois que trop clair : je vois tous mes soupçons passer en certitudes , et ne puis plus douter de tes ingratitudes : toi - même , par ta bouche , as trahi ton secret .",225,230,235,240,,
4127,Frantext,trahirunsecret,Reveal_secret,DesAm*,"Villedieu, Madame de, d. 1683.",Les désordres de l'amour,1675,17th,,roman,,prose,45305,"Quel droit avez - vous eu de trahir mon secret , et quelle excuse pouvez - vous donner au plus cher de vos amis de ce que vous lui avez attiré toute l’ indignation d’ une personne qu’ il vous avoit avoüé qu’ il aimoit?",29,34,40,45,,
4128,Frantext,trahirunsecret,Reveal_secret,Telem,"Fénelon, François de Salignac de La Mothe-, 1651-1715.",Les aventures de Télémaque,1699,17th,,roman,,prose,138152,"Ne craignez point , lui dis - je , que j’ aie aucune peine à me taire sur les choses que vous voudrez me confier : quoique je sois si jeune , j’ ai déjà vieilli dans l’ habitude de ne dire jamais mon secret et encore plus de ne trahir jamais , sous aucun prétexte , le secret d’ autrui .",228,233,269,274,,
4129,Frantext,trahirunsecret,Reveal_secret,GrNav,"Molière, 1622-1673.","Dom Garcie de Navarre, ou, Le prince jaloux: comédie",1661,17th,,theatre,,,17455,"Je ne réplique point à ce commandement . Mais , seigneur , en ce lieu le devoir de mon zèle trahiroit le secret d’ une telle nouvelle . ",92,100,105,111,,
4130,Frantext,trahirunsecret,Reveal_secret,Corr2,"Sévigné, Marie de Rabutin-Chantal, marquise de, 1626-1696.","Correspondance T. 2, 1675-1680",1680,17th,,correspondance,,prose,404376,"Vous verrez aussi comme je trahis son secret pour vous , ma bonne , pour le plaisir de vous faire voir le dessous des cartes qu’ il a dessein de vous cacher .",27,32,38,43,,
4131,Frantext,trahirunsecret,Reveal_secret,TiBrn,"Corneille, Pierre, 1606-1684.",Tite et Bérénice,1671,17th,,theatre,,,16894,"Le prince n’ agit pas en amant fort discret ; s’ il ne m’ impose rien , il trahit mon secret : tout ce qu’ il vous en dit m’ offense ou vous abuse .",75,80,86,91,,
4132,Frantext,trahirunsecret,Reveal_secret,Cid,"Corneille, Pierre, 1606-1684.",Le Cid,1637,17th,,theatre,,,17149,"Mais voyez qu’ elle pâme , et d’ un amour parfait , dans cette pâmoison , Sire , admirez l’ effet . Sa douleur a trahiles secrets de son âme , et ne vous permet plus de douter de sa flamme .",113,117,122,128,,
4133,Frantext,trahirunsecret,Reveal_secret,Mentr,"Corneille, Pierre, 1606-1684.",La Suite du menteur,1645,17th,,theatre,,,18323,"J’ ai voulu voir vos pleurs pour mieux voir votre flamme , et la crainte a trahi les secrets de votre âme .",75,79,85,91,,
